1684	1	5	Caudal Centrum, Misaligned		\N	2020-09-10 20:43:30.067598+00	2020-09-10 20:43:30.067633+00	1650
1685	1	5	Caudal Centrum, Misshapen		\N	2020-09-10 20:43:30.069447+00	2020-09-10 20:43:30.069477+00	1650
1686	1	5	Caudal Centrum, Small		\N	2020-09-10 20:43:30.071039+00	2020-09-10 20:43:30.071068+00	1650
1687	1	5	Caudal Centrum, Split		\N	2020-09-10 20:43:30.072878+00	2020-09-10 20:43:30.072911+00	1650
1688	1	5	Caudal Centrum, Supernumerary		\N	2020-09-10 20:43:30.074856+00	2020-09-10 20:43:30.074891+00	1650
1689	1	5	Caudal Centrum, Supernumerary Site		\N	2020-09-10 20:43:30.076645+00	2020-09-10 20:43:30.076681+00	1650
1690	1	5	Caudal Vertebra, Absent		\N	2020-09-10 20:43:30.078281+00	2020-09-10 20:43:30.078311+00	1650
1691	1	5	Caudal Vertebra, Hemivertebra		\N	2020-09-10 20:43:30.07984+00	2020-09-10 20:43:30.079869+00	1650
1692	1	5	Caudal Vertebra, Malpositioned		\N	2020-09-10 20:43:30.081881+00	2020-09-10 20:43:30.081916+00	1650
1693	1	5	Caudal Vertebra, Misaligned		\N	2020-09-10 20:43:30.083746+00	2020-09-10 20:43:30.083779+00	1650
1694	1	5	Caudal Vertebra, Small		\N	2020-09-10 20:43:30.085553+00	2020-09-10 20:43:30.085582+00	1650
1695	1	5	Caudal Vertebra, Supernumerary		\N	2020-09-10 20:43:30.087332+00	2020-09-10 20:43:30.087362+00	1650
1696	1	5	Caudal Vertebra, Supernumerary Hemivertebra		\N	2020-09-10 20:43:30.088917+00	2020-09-10 20:43:30.088946+00	1650
1697	1	5	Cervical Arch, Absent		\N	2020-09-10 20:43:30.090858+00	2020-09-10 20:43:30.090894+00	1650
1698	1	5	Cervical Arch, Bent		\N	2020-09-10 20:43:30.09276+00	2020-09-10 20:43:30.092793+00	1650
1699	1	5	Cervical Arch, Branched		\N	2020-09-10 20:43:30.094601+00	2020-09-10 20:43:30.094631+00	1650
1700	1	5	Cervical Arch, Fused		\N	2020-09-10 20:43:30.096419+00	2020-09-10 20:43:30.096455+00	1650
1701	1	5	Cervical Arch, Incompletely Fused Dorsal		\N	2020-09-10 20:43:30.098154+00	2020-09-10 20:43:30.098184+00	1650
1702	1	5	Cervical Arch, Large		\N	2020-09-10 20:43:30.099994+00	2020-09-10 20:43:30.100025+00	1650
1703	1	5	Cervical Arch, Malpositioned		\N	2020-09-10 20:43:30.10202+00	2020-09-10 20:43:30.102055+00	1650
1704	1	5	Cervical Arch, Misaligned		\N	2020-09-10 20:43:30.10386+00	2020-09-10 20:43:30.103891+00	1650
1705	1	5	Cervical Arch, Misshapen		\N	2020-09-10 20:43:30.105833+00	2020-09-10 20:43:30.105864+00	1650
1706	1	5	Cervical Arch, Not Fused Dorsal		\N	2020-09-10 20:43:30.107637+00	2020-09-10 20:43:30.107672+00	1650
1707	1	5	Cervical Arch, Small		\N	2020-09-10 20:43:30.109355+00	2020-09-10 20:43:30.109386+00	1650
1709	1	5	Cervical Arch, Split		\N	2020-09-10 20:43:30.11274+00	2020-09-10 20:43:30.112771+00	1650
1710	1	5	Cervical Arch, Supernumerary		\N	2020-09-10 20:43:30.114552+00	2020-09-10 20:43:30.114581+00	1650
1711	1	5	Cervical Arch, Supernumerary Site		\N	2020-09-10 20:43:30.116221+00	2020-09-10 20:43:30.116251+00	1650
1712	1	5	Cervical Arch, Thick		\N	2020-09-10 20:43:30.117822+00	2020-09-10 20:43:30.11785+00	1650
1713	1	5	Cervical Arch, Thin		\N	2020-09-10 20:43:30.119582+00	2020-09-10 20:43:30.119617+00	1650
1714	1	5	Cervical Centrum, Absent		\N	2020-09-10 20:43:30.121229+00	2020-09-10 20:43:30.121259+00	1650
1715	1	5	Cervical Centrum, Dumbbell-Shaped		\N	2020-09-10 20:43:30.122896+00	2020-09-10 20:43:30.122928+00	1650
1716	1	5	Cervical Centrum, Fused		\N	2020-09-10 20:43:30.124838+00	2020-09-10 20:43:30.124873+00	1650
1717	1	5	Cervical Centrum, Hemicentric		\N	2020-09-10 20:43:30.126689+00	2020-09-10 20:43:30.126719+00	1650
1718	1	5	Cervical Centrum, Large		\N	2020-09-10 20:43:30.128347+00	2020-09-10 20:43:30.128378+00	1650
1719	1	5	Cervical Centrum, Malpositioned		\N	2020-09-10 20:43:30.130038+00	2020-09-10 20:43:30.130069+00	1650
1720	1	5	Cervical Centrum, Misaligned		\N	2020-09-10 20:43:30.131852+00	2020-09-10 20:43:30.131881+00	1650
1721	1	5	Cervical Centrum, Misshapen		\N	2020-09-10 20:43:30.133768+00	2020-09-10 20:43:30.133803+00	1650
1722	1	5	Cervical Centrum, Small		\N	2020-09-10 20:43:30.135782+00	2020-09-10 20:43:30.135816+00	1650
1723	1	5	Cervical Centrum, Split		\N	2020-09-10 20:43:30.137785+00	2020-09-10 20:43:30.13782+00	1650
1724	1	5	Cervical Centrum, Supernumerary		\N	2020-09-10 20:43:30.139784+00	2020-09-10 20:43:30.139819+00	1650
1725	1	5	Cervical Centrum, Supernumerary Site		\N	2020-09-10 20:43:30.141791+00	2020-09-10 20:43:30.141826+00	1650
1726	1	5	Cervical Vertebra, Absent		\N	2020-09-10 20:43:30.143722+00	2020-09-10 20:43:30.143753+00	1650
1727	1	5	Cervical Vertebra, Hemivertebra		\N	2020-09-10 20:43:30.1456+00	2020-09-10 20:43:30.145632+00	1650
1728	1	5	Cervical Vertebra, Malpositioned		\N	2020-09-10 20:43:30.147402+00	2020-09-10 20:43:30.147432+00	1650
1729	1	5	Cervical Vertebra, Misaligned		\N	2020-09-10 20:43:30.149158+00	2020-09-10 20:43:30.149186+00	1650
1730	1	5	Cervical Vertebra, Small		\N	2020-09-10 20:43:30.150924+00	2020-09-10 20:43:30.150953+00	1650
1731	1	5	Cervical Vertebra, Supernumerary		\N	2020-09-10 20:43:30.152878+00	2020-09-10 20:43:30.152913+00	1650
1732	1	5	Cervical Vertebra, Supernumerary Hemivertebra		\N	2020-09-10 20:43:30.154699+00	2020-09-10 20:43:30.154729+00	1650
1733	1	5	Lumbar Arch, Absent		\N	2020-09-10 20:43:30.156479+00	2020-09-10 20:43:30.156509+00	1650
1734	1	5	Lumbar Arch, Bent		\N	2020-09-10 20:43:30.158253+00	2020-09-10 20:43:30.158283+00	1650
1735	1	5	Lumbar Arch, Branched		\N	2020-09-10 20:43:30.160004+00	2020-09-10 20:43:30.160033+00	1650
1736	1	5	Lumbar Arch, Fused		\N	2020-09-10 20:43:30.161802+00	2020-09-10 20:43:30.161833+00	1650
1737	1	5	Lumbar Arch, Incompletely Fused Dorsal		\N	2020-09-10 20:43:30.163761+00	2020-09-10 20:43:30.163798+00	1650
1738	1	5	Lumbar Arch, Large		\N	2020-09-10 20:43:30.165682+00	2020-09-10 20:43:30.165713+00	1650
1739	1	5	Lumbar Arch, Malpositioned		\N	2020-09-10 20:43:30.167464+00	2020-09-10 20:43:30.167494+00	1650
1740	1	5	Lumbar Arch, Misaligned		\N	2020-09-10 20:43:30.169232+00	2020-09-10 20:43:30.169262+00	1650
1741	1	5	Lumbar Arch, Misshapen		\N	2020-09-10 20:43:30.1708+00	2020-09-10 20:43:30.170828+00	1650
1742	1	5	Lumbar Arch, Not Fused Dorsal		\N	2020-09-10 20:43:30.172764+00	2020-09-10 20:43:30.172799+00	1650
1743	1	5	Lumbar Arch, Small		\N	2020-09-10 20:43:30.174479+00	2020-09-10 20:43:30.174509+00	1650
1744	1	5	Lumbar Arch, Splayed		\N	2020-09-10 20:43:30.176281+00	2020-09-10 20:43:30.176311+00	1650
1745	1	5	Lumbar Arch, Split		\N	2020-09-10 20:43:30.177844+00	2020-09-10 20:43:30.177874+00	1650
1746	1	5	Lumbar Arch, Supernumerary		\N	2020-09-10 20:43:30.179817+00	2020-09-10 20:43:30.179851+00	1650
1747	1	5	Lumbar Arch, Supernumerary Site		\N	2020-09-10 20:43:30.181503+00	2020-09-10 20:43:30.181534+00	1650
1748	1	5	Lumbar Arch, Thick		\N	2020-09-10 20:43:30.183086+00	2020-09-10 20:43:30.183117+00	1650
1749	1	5	Lumbar Arch, Thin		\N	2020-09-10 20:43:30.184809+00	2020-09-10 20:43:30.184841+00	1650
1750	1	5	Lumbar Centrum, Absent		\N	2020-09-10 20:43:30.186627+00	2020-09-10 20:43:30.186661+00	1650
1751	1	5	Lumbar Centrum, Dumbbell-Shaped		\N	2020-09-10 20:43:30.188254+00	2020-09-10 20:43:30.188285+00	1650
1752	1	5	Lumbar Centrum, Fused		\N	2020-09-10 20:43:30.190018+00	2020-09-10 20:43:30.190048+00	1650
1753	1	5	Lumbar Centrum, Hemicentric		\N	2020-09-10 20:43:30.191715+00	2020-09-10 20:43:30.191745+00	1650
1754	1	5	Lumbar Centrum, Large		\N	2020-09-10 20:43:30.193527+00	2020-09-10 20:43:30.193562+00	1650
1755	1	5	Lumbar Centrum, Malpositioned		\N	2020-09-10 20:43:30.195277+00	2020-09-10 20:43:30.195311+00	1650
1756	1	5	Lumbar Centrum, Misaligned		\N	2020-09-10 20:43:30.197077+00	2020-09-10 20:43:30.197114+00	1650
1757	1	5	Lumbar Centrum, Misshapen		\N	2020-09-10 20:43:30.199168+00	2020-09-10 20:43:30.199222+00	1650
1758	1	5	Lumbar Centrum, Small		\N	2020-09-10 20:43:30.20117+00	2020-09-10 20:43:30.201221+00	1650
1759	1	5	Lumbar Centrum, Split		\N	2020-09-10 20:43:30.203171+00	2020-09-10 20:43:30.203223+00	1650
1760	1	5	Lumbar Centrum, Supernumerary		\N	2020-09-10 20:43:30.205131+00	2020-09-10 20:43:30.205166+00	1650
1761	1	5	Lumbar Centrum, Supernumerary Site		\N	2020-09-10 20:43:30.207259+00	2020-09-10 20:43:30.207295+00	1650
1762	1	5	Lumbar Vertebra, Absent		\N	2020-09-10 20:43:30.209659+00	2020-09-10 20:43:30.209694+00	1650
1763	1	5	Lumbar Vertebra, Hemivertebra		\N	2020-09-10 20:43:30.212064+00	2020-09-10 20:43:30.2121+00	1650
1764	1	5	Lumbar Vertebra, Malpositioned		\N	2020-09-10 20:43:30.214609+00	2020-09-10 20:43:30.214647+00	1650
1765	1	5	Lumbar Vertebra, Misaligned		\N	2020-09-10 20:43:30.216906+00	2020-09-10 20:43:30.216941+00	1650
1766	1	5	Lumbar Vertebra, Small		\N	2020-09-10 20:43:30.21907+00	2020-09-10 20:43:30.219105+00	1650
1767	1	5	Lumbar Vertebra, Supernumerary		\N	2020-09-10 20:43:30.221289+00	2020-09-10 20:43:30.221319+00	1650
1768	1	5	Lumbar Vertebra, Supernumerary Hemivertebra		\N	2020-09-10 20:43:30.22344+00	2020-09-10 20:43:30.22347+00	1650
1769	1	5	Sacral Arch, Absent		\N	2020-09-10 20:43:30.225364+00	2020-09-10 20:43:30.225393+00	1650
1770	1	5	Sacral Arch, Bent		\N	2020-09-10 20:43:30.227291+00	2020-09-10 20:43:30.22732+00	1650
1771	1	5	Sacral Arch, Branched		\N	2020-09-10 20:43:30.229318+00	2020-09-10 20:43:30.229349+00	1650
1772	1	5	Sacral Arch, Fused		\N	2020-09-10 20:43:30.231482+00	2020-09-10 20:43:30.231512+00	1650
1773	1	5	Sacral Arch, Incompletely Fused Dorsal		\N	2020-09-10 20:43:30.233633+00	2020-09-10 20:43:30.233663+00	1650
1774	1	5	Sacral Arch, Large		\N	2020-09-10 20:43:30.235624+00	2020-09-10 20:43:30.235654+00	1650
1775	1	5	Sacral Arch, Malpositioned		\N	2020-09-10 20:43:30.237571+00	2020-09-10 20:43:30.2376+00	1650
1776	1	5	Sacral Arch, Misaligned		\N	2020-09-10 20:43:30.239474+00	2020-09-10 20:43:30.239503+00	1650
1777	1	5	Sacral Arch, Misshapen		\N	2020-09-10 20:43:30.241375+00	2020-09-10 20:43:30.241414+00	1650
1778	1	5	Sacral Arch, Not Fused		\N	2020-09-10 20:43:30.242901+00	2020-09-10 20:43:30.242929+00	1650
1779	1	5	Sacral Arch, Not Fused Dorsal		\N	2020-09-10 20:43:30.244595+00	2020-09-10 20:43:30.244627+00	1650
1780	1	5	Sacral Arch, Small		\N	2020-09-10 20:43:30.246205+00	2020-09-10 20:43:30.246236+00	1650
1781	1	5	Sacral Arch, Splayed		\N	2020-09-10 20:43:30.247759+00	2020-09-10 20:43:30.247788+00	1650
1782	1	5	Sacral Arch, Split		\N	2020-09-10 20:43:30.249292+00	2020-09-10 20:43:30.249321+00	1650
1783	1	5	Sacral Arch, Supernumerary		\N	2020-09-10 20:43:30.250799+00	2020-09-10 20:43:30.250828+00	1650
1784	1	5	Sacral Arch, Supernumerary Site		\N	2020-09-10 20:43:30.252716+00	2020-09-10 20:43:30.252753+00	1650
1785	1	5	Sacral Arch, Thick		\N	2020-09-10 20:43:30.254516+00	2020-09-10 20:43:30.254549+00	1650
1786	1	5	Sacral Arch, Thin		\N	2020-09-10 20:43:30.256144+00	2020-09-10 20:43:30.256174+00	1650
1787	1	5	Sacral Centrum, Absent		\N	2020-09-10 20:43:30.257915+00	2020-09-10 20:43:30.257945+00	1650
1788	1	5	Sacral Centrum, Dumbbell-Shaped		\N	2020-09-10 20:43:30.259874+00	2020-09-10 20:43:30.259908+00	1650
1789	1	5	Sacral Centrum, Fused		\N	2020-09-10 20:43:30.261765+00	2020-09-10 20:43:30.261795+00	1650
1790	1	5	Sacral Centrum, Hemicentric		\N	2020-09-10 20:43:30.263594+00	2020-09-10 20:43:30.263628+00	1650
1791	1	5	Sacral Centrum, Large		\N	2020-09-10 20:43:30.265302+00	2020-09-10 20:43:30.265335+00	1650
1792	1	5	Sacral Centrum, Malpositioned		\N	2020-09-10 20:43:30.266895+00	2020-09-10 20:43:30.266925+00	1650
1793	1	5	Sacral Centrum, Misaligned		\N	2020-09-10 20:43:30.26885+00	2020-09-10 20:43:30.268884+00	1650
1794	1	5	Sacral Centrum, Misshapen		\N	2020-09-10 20:43:30.270555+00	2020-09-10 20:43:30.270586+00	1650
1795	1	5	Sacral Centrum, Small		\N	2020-09-10 20:43:30.272343+00	2020-09-10 20:43:30.272373+00	1650
1796	1	5	Sacral Centrum, Split		\N	2020-09-10 20:43:30.273918+00	2020-09-10 20:43:30.273948+00	1650
1797	1	5	Sacral Centrum, Supernumerary		\N	2020-09-10 20:43:30.275867+00	2020-09-10 20:43:30.275902+00	1650
1798	1	5	Sacral Centrum, Supernumerary Site		\N	2020-09-10 20:43:30.277694+00	2020-09-10 20:43:30.277725+00	1650
1799	1	5	Sacral Vertebra, Absent		\N	2020-09-10 20:43:30.279328+00	2020-09-10 20:43:30.279358+00	1650
1800	1	5	Sacral Vertebra, Hemivertebra		\N	2020-09-10 20:43:30.28091+00	2020-09-10 20:43:30.280939+00	1650
1801	1	5	Sacral Vertebra, Malpositioned		\N	2020-09-10 20:43:30.282815+00	2020-09-10 20:43:30.282851+00	1650
1802	1	5	Sacral Vertebra, Misaligned		\N	2020-09-10 20:43:30.284664+00	2020-09-10 20:43:30.284694+00	1650
1803	1	5	Sacral Vertebra, Small		\N	2020-09-10 20:43:30.286279+00	2020-09-10 20:43:30.286309+00	1650
1804	1	5	Sacral Vertebra, Supernumerary		\N	2020-09-10 20:43:30.287836+00	2020-09-10 20:43:30.287867+00	1650
1805	1	5	Sacral Vertebra, Supernumerary Hemivertebra		\N	2020-09-10 20:43:30.289811+00	2020-09-10 20:43:30.289845+00	1650
1806	1	5	Thoracic Arch, Absent		\N	2020-09-10 20:43:30.291499+00	2020-09-10 20:43:30.29153+00	1650
1807	1	5	Thoracic Arch, Bent		\N	2020-09-10 20:43:30.293087+00	2020-09-10 20:43:30.293116+00	1650
1808	1	5	Thoracic Arch, Branched		\N	2020-09-10 20:43:30.29485+00	2020-09-10 20:43:30.294879+00	1650
1809	1	5	Thoracic Arch, Fused		\N	2020-09-10 20:43:30.29668+00	2020-09-10 20:43:30.296714+00	1650
1810	1	5	Thoracic Arch, Incompletely Fused Dorsal		\N	2020-09-10 20:43:30.298342+00	2020-09-10 20:43:30.298373+00	1650
1811	1	5	Thoracic Arch, Large		\N	2020-09-10 20:43:30.299896+00	2020-09-10 20:43:30.299925+00	1650
1812	1	5	Thoracic Arch, Malpositioned		\N	2020-09-10 20:43:30.301848+00	2020-09-10 20:43:30.301882+00	1650
1813	1	5	Thoracic Arch, Misaligned		\N	2020-09-10 20:43:30.303516+00	2020-09-10 20:43:30.303546+00	1650
1814	1	5	Thoracic Arch, Misshapen		\N	2020-09-10 20:43:30.305089+00	2020-09-10 20:43:30.305118+00	1650
1815	1	5	Thoracic Arch, Not Fused Dorsal		\N	2020-09-10 20:43:30.306847+00	2020-09-10 20:43:30.306875+00	1650
1816	1	5	Thoracic Arch, Small		\N	2020-09-10 20:43:30.308815+00	2020-09-10 20:43:30.30885+00	1650
1817	1	5	Thoracic Arch, Splayed		\N	2020-09-10 20:43:30.310451+00	2020-09-10 20:43:30.310482+00	1650
1818	1	5	Thoracic Arch, Split		\N	2020-09-10 20:43:30.312074+00	2020-09-10 20:43:30.312104+00	1650
1819	1	5	Thoracic Arch, Supernumerary		\N	2020-09-10 20:43:30.314174+00	2020-09-10 20:43:30.314228+00	1650
1820	1	5	Thoracic Arch, Supernumerary Site		\N	2020-09-10 20:43:30.316174+00	2020-09-10 20:43:30.316227+00	1650
1821	1	5	Thoracic Arch, Thick		\N	2020-09-10 20:43:30.318231+00	2020-09-10 20:43:30.318267+00	1650
1822	1	5	Thoracic Arch, Thin		\N	2020-09-10 20:43:30.320247+00	2020-09-10 20:43:30.320283+00	1650
1823	1	5	Thoracic Centrum, Absent		\N	2020-09-10 20:43:30.322094+00	2020-09-10 20:43:30.322128+00	1650
1824	1	5	Thoracic Centrum, Dumbbell-Shaped		\N	2020-09-10 20:43:30.324006+00	2020-09-10 20:43:30.324041+00	1650
1825	1	5	Thoracic Centrum, Fused		\N	2020-09-10 20:43:30.325726+00	2020-09-10 20:43:30.325758+00	1650
1826	1	5	Thoracic Centrum, Hemicentric		\N	2020-09-10 20:43:30.327543+00	2020-09-10 20:43:30.327578+00	1650
1827	1	5	Thoracic Centrum, Large		\N	2020-09-10 20:43:30.329605+00	2020-09-10 20:43:30.329641+00	1650
1828	1	5	Thoracic Centrum, Malpositioned		\N	2020-09-10 20:43:30.331516+00	2020-09-10 20:43:30.331547+00	1650
1829	1	5	Thoracic Centrum, Misaligned		\N	2020-09-10 20:43:30.333145+00	2020-09-10 20:43:30.333175+00	1650
1830	1	5	Thoracic Centrum, Misshapen		\N	2020-09-10 20:43:30.334875+00	2020-09-10 20:43:30.334922+00	1650
1831	1	5	Thoracic Centrum, Small		\N	2020-09-10 20:43:30.336857+00	2020-09-10 20:43:30.336892+00	1650
1832	1	5	Thoracic Centrum, Split		\N	2020-09-10 20:43:30.338563+00	2020-09-10 20:43:30.338593+00	1650
1833	1	5	Thoracic Centrum, Supernumerary		\N	2020-09-10 20:43:30.340124+00	2020-09-10 20:43:30.340153+00	1650
1834	1	5	Thoracic Centrum, Supernumerary Site		\N	2020-09-10 20:43:30.341892+00	2020-09-10 20:43:30.341921+00	1650
1835	1	5	Thoracic Vertebra, Absent		\N	2020-09-10 20:43:30.343957+00	2020-09-10 20:43:30.343993+00	1650
1836	1	5	Thoracic Vertebra, Hemivertebra		\N	2020-09-10 20:43:30.345721+00	2020-09-10 20:43:30.345753+00	1650
1837	1	5	Thoracic Vertebra, Malpositioned		\N	2020-09-10 20:43:30.347478+00	2020-09-10 20:43:30.347508+00	1650
1838	1	5	Thoracic Vertebra, Misaligned		\N	2020-09-10 20:43:30.349086+00	2020-09-10 20:43:30.349114+00	1650
1839	1	5	Thoracic Vertebra, Small		\N	2020-09-10 20:43:30.350717+00	2020-09-10 20:43:30.350746+00	1650
1840	1	5	Thoracic Vertebra, Supernumerary		\N	2020-09-10 20:43:30.352338+00	2020-09-10 20:43:30.352366+00	1650
1841	1	5	Thoracic Vertebra, Supernumerary Hemivertebra		\N	2020-09-10 20:43:30.353952+00	2020-09-10 20:43:30.353984+00	1650
1842	1	5	Vertebra, General, Absent		\N	2020-09-10 20:43:30.355559+00	2020-09-10 20:43:30.355589+00	1650
1843	1	5	Vertebra, General, Supernumerary		\N	2020-09-10 20:43:30.357093+00	2020-09-10 20:43:30.357121+00	1650
1844	1	5	Vertebra, General, Supernumerary Site		\N	2020-09-10 20:43:30.358629+00	2020-09-10 20:43:30.358657+00	1650
1845	1	5	Vertebral Canal, Double		\N	2020-09-10 20:43:30.360171+00	2020-09-10 20:43:30.36021+00	1650
1846	1	5	Vertebral Canal, Interrupted		\N	2020-09-10 20:43:30.361749+00	2020-09-10 20:43:30.361777+00	1650
1847	1	5	Vertebral Canal, Large		\N	2020-09-10 20:43:30.363429+00	2020-09-10 20:43:30.363459+00	1650
1848	1	5	Vertebral Canal, Small		\N	2020-09-10 20:43:30.365472+00	2020-09-10 20:43:30.365509+00	1650
1849	1	5	Vertebral Canal, Absent		\N	2020-09-10 20:43:30.367237+00	2020-09-10 20:43:30.367268+00	1650
1850	1	2	Whole Body		\N	2020-09-10 20:43:30.383591+00	2020-09-10 20:43:30.383612+00	71
1851	1	3	Malformation		\N	2020-09-10 20:43:30.385221+00	2020-09-10 20:43:30.385239+00	1850
1852	1	4	Abnormalities		\N	2020-09-10 20:43:30.386522+00	2020-09-10 20:43:30.386538+00	1851
1853	1	5	Fetal Alterations, Total		\N	2020-09-10 20:43:30.38777+00	2020-09-10 20:43:30.387786+00	1852
1854	1	4	External Abnormality		\N	2020-09-10 20:43:30.392018+00	2020-09-10 20:43:30.392038+00	1851
1855	1	5	Conjoined Twins		\N	2020-09-10 20:43:30.393498+00	2020-09-10 20:43:30.393514+00	1854
1856	1	5	Fetus or Pup/Neonate, Discolored		\N	2020-09-10 20:43:30.395234+00	2020-09-10 20:43:30.39527+00	1854
1857	1	5	Fetus or Pup/Neonate, Large		\N	2020-09-10 20:43:30.396747+00	2020-09-10 20:43:30.396778+00	1854
1858	1	5	Fetus or Pup/Neonate, Pale		\N	2020-09-10 20:43:30.398154+00	2020-09-10 20:43:30.398184+00	1854
1859	1	5	Fetus Or Pup/Neonate, Small		\N	2020-09-10 20:43:30.399527+00	2020-09-10 20:43:30.399556+00	1854
1860	1	4	Visceral Abnormality		\N	2020-09-10 20:43:30.40632+00	2020-09-10 20:43:30.406355+00	1851
1861	1	5	Situs Inversus, Abdominal		\N	2020-09-10 20:43:30.408162+00	2020-09-10 20:43:30.408215+00	1860
1862	1	5	Situs Inversus, Thoracic		\N	2020-09-10 20:43:30.40985+00	2020-09-10 20:43:30.409881+00	1860
1863	1	5	Situs Inversus, Total		\N	2020-09-10 20:43:30.41151+00	2020-09-10 20:43:30.411544+00	1860
1864	1	5	Thoracic Wall, Cyst		\N	2020-09-10 20:43:30.413086+00	2020-09-10 20:43:30.41311+00	1860
1865	1	5	Thorax, Fluid-Filled		\N	2020-09-10 20:43:30.414735+00	2020-09-10 20:43:30.414761+00	1860
1866	1	5	Thorax, Tissue Mass		\N	2020-09-10 20:43:30.416246+00	2020-09-10 20:43:30.416271+00	1860
1867	1	3	Maternal Effect		\N	2020-09-10 20:43:30.42712+00	2020-09-10 20:43:30.427148+00	1850
1868	1	4	Maternal Body Weight		\N	2020-09-10 20:43:30.428864+00	2020-09-10 20:43:30.428888+00	1867
1869	1	5	Maternal Body Weight		\N	2020-09-10 20:43:30.430694+00	2020-09-10 20:43:30.430722+00	1868
1870	1	5	Maternal Body Weight Change		\N	2020-09-10 20:43:30.43218+00	2020-09-10 20:43:30.432214+00	1868
1871	1	5	Maternal Body Weight Change, Corrected		\N	2020-09-10 20:43:30.43353+00	2020-09-10 20:43:30.43355+00	1868
1872	1	5	Maternal Body Weight, Corrected		\N	2020-09-10 20:43:30.435108+00	2020-09-10 20:43:30.435129+00	1868
1873	1	4	Maternal Food Consumption		\N	2020-09-10 20:43:30.440602+00	2020-09-10 20:43:30.440626+00	1867
1874	1	5	Maternal Food Consumption, Absolute		\N	2020-09-10 20:43:30.442226+00	2020-09-10 20:43:30.442247+00	1873
1875	1	5	Maternal Food Consumption, Relative		\N	2020-09-10 20:43:30.443574+00	2020-09-10 20:43:30.443594+00	1873
1876	1	3	Pregnancy Outcome		\N	2020-09-10 20:43:30.452884+00	2020-09-10 20:43:30.452911+00	1850
1877	1	4	Lactation		\N	2020-09-10 20:43:30.454536+00	2020-09-10 20:43:30.454553+00	1876
1878	1	5	Lactation Index		\N	2020-09-10 20:43:30.455876+00	2020-09-10 20:43:30.455894+00	1877
1879	1	4	Litter Characteristics		\N	2020-09-10 20:43:30.460233+00	2020-09-10 20:43:30.460252+00	1876
1880	1	5	Litter Size		\N	2020-09-10 20:43:30.461714+00	2020-09-10 20:43:30.46173+00	1879
1881	1	5	Litters Delivered		\N	2020-09-10 20:43:30.463258+00	2020-09-10 20:43:30.46328+00	1879
1882	1	5	Litters with Fetal Alterations		\N	2020-09-10 20:43:30.464702+00	2020-09-10 20:43:30.464726+00	1879
1883	1	4	Offspring Growth		\N	2020-09-10 20:43:30.469266+00	2020-09-10 20:43:30.469286+00	1876
1884	1	5	Body Weight, Fetal		\N	2020-09-10 20:43:30.470558+00	2020-09-10 20:43:30.470574+00	1883
1885	1	5	Weaning Body Weight		\N	2020-09-10 20:43:30.471925+00	2020-09-10 20:43:30.471944+00	1883
1886	1	5	Weaning Body Weight, Termination		\N	2020-09-10 20:43:30.473359+00	2020-09-10 20:43:30.473379+00	1883
1887	1	4	Offspring Viability		\N	2020-09-10 20:43:30.47785+00	2020-09-10 20:43:30.477871+00	1876
1888	1	5	Dams with Liveborn Pups		\N	2020-09-10 20:43:30.47916+00	2020-09-10 20:43:30.479178+00	1887
1889	1	5	Dams with Stillborn Pups		\N	2020-09-10 20:43:30.480388+00	2020-09-10 20:43:30.480406+00	1887
1890	1	5	Live Pups Born		\N	2020-09-10 20:43:30.481771+00	2020-09-10 20:43:30.481787+00	1887
1891	1	5	Survival		\N	2020-09-10 20:43:30.483182+00	2020-09-10 20:43:30.483217+00	1887
1892	1	5	Viability Index		\N	2020-09-10 20:43:30.484491+00	2020-09-10 20:43:30.484511+00	1887
1893	1	4	Pup Weight		\N	2020-09-10 20:43:30.48945+00	2020-09-10 20:43:30.489473+00	1876
1894	1	5	Pup Weight Relative to Litter		\N	2020-09-10 20:43:30.49077+00	2020-09-10 20:43:30.49079+00	1893
1895	1	4	Sex Ratio		\N	2020-09-10 20:43:30.495761+00	2020-09-10 20:43:30.495786+00	1876
1896	1	5	Male Pups per Pups Sexed		\N	2020-09-10 20:43:30.497154+00	2020-09-10 20:43:30.497173+00	1895
1897	1	1	Endocrine		\N	2020-09-10 20:43:30.510981+00	2020-09-10 20:43:30.511+00	\N
1898	1	2	Pituitary		\N	2020-09-10 20:43:30.512238+00	2020-09-10 20:43:30.512254+00	1897
1899	1	3	Abnormal Appearance		\N	2020-09-10 20:43:30.513382+00	2020-09-10 20:43:30.513393+00	1898
1900	1	4	Histopathology		\N	2020-09-10 20:43:30.51446+00	2020-09-10 20:43:30.514471+00	1899
1901	1	5	Pars Nervosa, Ectopic Epithelial Rest		\N	2020-09-10 20:43:30.515621+00	2020-09-10 20:43:30.515635+00	1900
1902	1	3	Neoplastic Lesions		\N	2020-09-10 20:43:30.521039+00	2020-09-10 20:43:30.521055+00	1898
1903	1	4	Histopathology		\N	2020-09-10 20:43:30.522297+00	2020-09-10 20:43:30.522309+00	1902
1904	1	5	Pituitary Gland, Neoplasms		\N	2020-09-10 20:43:30.52336+00	2020-09-10 20:43:30.523372+00	1903
1905	1	3	Non-Neoplastic Lesions		\N	2020-09-10 20:43:30.528813+00	2020-09-10 20:43:30.528827+00	1898
